Database Name,Schema Name,Object Name,Object Type,Column Name,Data Type,Connection Logic Name,CONNECTION_ID
forecast_user,forecast_user,forecast_proposal_seasonal_rate_h,TABLE,seasonal_rate_week25,double,Impala ODBC,100
forecast_user,forecast_user,forecast_proposal_seasonal_rate_h,TABLE,seasonal_rate_week26,double,Impala ODBC,100
forecast_user,forecast_user,forecast_proposal_seasonal_rate_h,TABLE,seasonal_rate_week27,double,Impala ODBC,100
forecast_user,forecast_user,forecast_proposal_seasonal_rate_h,TABLE,seasonal_rate_week28,double,Impala ODBC,100
forecast_user,forecast_user,forecast_proposal_seasonal_rate_h,TABLE,seasonal_rate_week29,double,Impala ODBC,100
forecast_user,forecast_user,forecast_proposal_seasonal_rate_h,TABLE,seasonal_rate_week3,double,Impala ODBC,100
forecast_user,forecast_user,forecast_proposal_seasonal_rate_h,TABLE,seasonal_rate_week30,double,Impala ODBC,100
forecast_user,forecast_user,forecast_proposal_seasonal_rate_h,TABLE,seasonal_rate_week31,double,Impala ODBC,100
forecast_user,forecast_user,forecast_proposal_seasonal_rate_h,TABLE,seasonal_rate_week32,double,Impala ODBC,100
forecast_user,forecast_user,forecast_proposal_seasonal_rate_h,TABLE,seasonal_rate_week33,double,Impala ODBC,100
forecast_user,forecast_user,forecast_proposal_seasonal_rate_h,TABLE,seasonal_rate_week34,double,Impala ODBC,100
forecast_user,forecast_user,forecast_proposal_seasonal_rate_h,TABLE,seasonal_rate_week35,double,Impala ODBC,100
forecast_user,forecast_user,forecast_proposal_seasonal_rate_h,TABLE,seasonal_rate_week36,double,Impala ODBC,100
forecast_user,forecast_user,forecast_proposal_seasonal_rate_h,TABLE,seasonal_rate_week37,double,Impala ODBC,100
forecast_user,forecast_user,forecast_proposal_seasonal_rate_h,TABLE,seasonal_rate_week38,double,Impala ODBC,100
forecast_user,forecast_user,forecast_proposal_seasonal_rate_h,TABLE,seasonal_rate_week39,double,Impala ODBC,100
forecast_user,forecast_user,forecast_proposal_seasonal_rate_h,TABLE,seasonal_rate_week4,double,Impala ODBC,100
forecast_user,forecast_user,forecast_proposal_seasonal_rate_h,TABLE,seasonal_rate_week40,double,Impala ODBC,100
forecast_user,forecast_user,forecast_proposal_seasonal_rate_h,TABLE,seasonal_rate_week41,double,Impala ODBC,100
forecast_user,forecast_user,forecast_proposal_seasonal_rate_h,TABLE,seasonal_rate_week42,double,Impala ODBC,100
forecast_user,forecast_user,forecast_proposal_seasonal_rate_h,TABLE,seasonal_rate_week43,double,Impala ODBC,100
forecast_user,forecast_user,forecast_proposal_seasonal_rate_h,TABLE,seasonal_rate_week44,double,Impala ODBC,100
forecast_user,forecast_user,forecast_proposal_seasonal_rate_h,TABLE,seasonal_rate_week45,double,Impala ODBC,100
forecast_user,forecast_user,forecast_proposal_seasonal_rate_h,TABLE,seasonal_rate_week46,double,Impala ODBC,100
forecast_user,forecast_user,forecast_proposal_seasonal_rate_h,TABLE,seasonal_rate_week47,double,Impala ODBC,100
forecast_user,forecast_user,forecast_proposal_seasonal_rate_h,TABLE,seasonal_rate_week48,double,Impala ODBC,100
forecast_user,forecast_user,forecast_proposal_seasonal_rate_h,TABLE,seasonal_rate_week49,double,Impala ODBC,100
forecast_user,forecast_user,forecast_proposal_seasonal_rate_h,TABLE,seasonal_rate_week5,double,Impala ODBC,100
forecast_user,forecast_user,forecast_proposal_seasonal_rate_h,TABLE,seasonal_rate_week50,double,Impala ODBC,100
forecast_user,forecast_user,forecast_proposal_seasonal_rate_h,TABLE,seasonal_rate_week51,double,Impala ODBC,100
forecast_user,forecast_user,forecast_proposal_seasonal_rate_h,TABLE,seasonal_rate_week52,double,Impala ODBC,100
forecast_user,forecast_user,forecast_proposal_seasonal_rate_h,TABLE,seasonal_rate_week53,double,Impala ODBC,100
forecast_user,forecast_user,forecast_proposal_seasonal_rate_h,TABLE,seasonal_rate_week6,double,Impala ODBC,100
forecast_user,forecast_user,forecast_proposal_seasonal_rate_h,TABLE,seasonal_rate_week7,double,Impala ODBC,100
forecast_user,forecast_user,forecast_proposal_seasonal_rate_h,TABLE,seasonal_rate_week8,double,Impala ODBC,100
forecast_user,forecast_user,forecast_proposal_seasonal_rate_h,TABLE,seasonal_rate_week9,double,Impala ODBC,100
forecast_user,forecast_user,forecast_proposal_seasonal_rate_h,TABLE,ts_insert_dlk,timestamp,Impala ODBC,100
forecast_user,forecast_user,forecast_proposal_seasonal_rate_h,TABLE,ts_update_dlk,timestamp,Impala ODBC,100
forecast_user,forecast_user,forecast_proposal_seasonal_rate_h,TABLE,user_insert_dlk,string,Impala ODBC,100
forecast_user,forecast_user,forecast_proposal_seasonal_rate_h,TABLE,user_update_dlk,string,Impala ODBC,100
forecast_user,forecast_user,forecast_proposal_seasonal_rate_h,TABLE,year,int,Impala ODBC,100
forecast_user,forecast_user,forecast_proposal_seasonal_rate_h,TABLE,year_calculation,int,Impala ODBC,100
forecast_user,forecast_user,forecast_rates_arbitrary_c4model,TABLE,#,Partition,Impala ODBC,100
forecast_user,forecast_user,forecast_rates_arbitrary_c4model,TABLE,arbitrary_rate,double,Impala ODBC,100
forecast_user,forecast_user,forecast_rates_arbitrary_c4model,TABLE,date_sale,timestamp,Impala ODBC,100
forecast_user,forecast_user,forecast_rates_arbitrary_c4model,TABLE,day,int,Impala ODBC,100
forecast_user,forecast_user,forecast_rates_arbitrary_c4model,TABLE,matnr,string,Impala ODBC,100
forecast_user,forecast_user,forecast_rates_arbitrary_c4model,TABLE,month,int,Impala ODBC,100
forecast_user,forecast_user,forecast_rates_arbitrary_c4model,TABLE,ts_insert_dlk,timestamp,Impala ODBC,100
forecast_user,forecast_user,forecast_rates_arbitrary_c4model,TABLE,ts_update_dlk,timestamp,Impala ODBC,100
forecast_user,forecast_user,forecast_rates_arbitrary_c4model,TABLE,user_insert_dlk,string,Impala ODBC,100
forecast_user,forecast_user,forecast_rates_arbitrary_c4model,TABLE,user_update_dlk,string,Impala ODBC,100
forecast_user,forecast_user,forecast_rates_arbitrary_c4model,TABLE,werks,string,Impala ODBC,100
forecast_user,forecast_user,forecast_rates_arbitrary_c4model,TABLE,year,int,Impala ODBC,100
forecast_user,forecast_user,forecast_rates_arbitrary_c4model_h,TABLE,#,Partition,Impala ODBC,100
forecast_user,forecast_user,forecast_rates_arbitrary_c4model_h,TABLE,arbitrary_rate,double,Impala ODBC,100
forecast_user,forecast_user,forecast_rates_arbitrary_c4model_h,TABLE,date_sale,timestamp,Impala ODBC,100
forecast_user,forecast_user,forecast_rates_arbitrary_c4model_h,TABLE,day,int,Impala ODBC,100
forecast_user,forecast_user,forecast_rates_arbitrary_c4model_h,TABLE,matnr,string,Impala ODBC,100
forecast_user,forecast_user,forecast_rates_arbitrary_c4model_h,TABLE,month,int,Impala ODBC,100
forecast_user,forecast_user,forecast_rates_arbitrary_c4model_h,TABLE,ts_insert_dlk,timestamp,Impala ODBC,100
forecast_user,forecast_user,forecast_rates_arbitrary_c4model_h,TABLE,ts_update_dlk,timestamp,Impala ODBC,100
forecast_user,forecast_user,forecast_rates_arbitrary_c4model_h,TABLE,user_insert_dlk,string,Impala ODBC,100
forecast_user,forecast_user,forecast_rates_arbitrary_c4model_h,TABLE,user_update_dlk,string,Impala ODBC,100
forecast_user,forecast_user,forecast_rates_arbitrary_c4model_h,TABLE,werks,string,Impala ODBC,100
forecast_user,forecast_user,forecast_rates_arbitrary_c4model_h,TABLE,year,int,Impala ODBC,100
forecast_user,forecast_user,forecast_rates_c4_model,TABLE,arbitrary_rate,double,Impala ODBC,100
forecast_user,forecast_user,forecast_rates_c4_model,TABLE,corrected_average_sale,double,Impala ODBC,100
forecast_user,forecast_user,forecast_rates_c4_model,TABLE,daily_rate,double,Impala ODBC,100
forecast_user,forecast_user,forecast_rates_c4_model,TABLE,date_sale,timestamp,Impala ODBC,100
forecast_user,forecast_user,forecast_rates_c4_model,TABLE,matnr,string,Impala ODBC,100
forecast_user,forecast_user,forecast_rates_c4_model,TABLE,seasonal_rate,double,Impala ODBC,100
forecast_user,forecast_user,forecast_rates_c4_model,TABLE,ts_insert_dlk,timestamp,Impala ODBC,100
forecast_user,forecast_user,forecast_rates_c4_model,TABLE,ts_update_dlk,timestamp,Impala ODBC,100
forecast_user,forecast_user,forecast_rates_c4_model,TABLE,user_insert_dlk,string,Impala ODBC,100
forecast_user,forecast_user,forecast_rates_c4_model,TABLE,user_update_dlk,string,Impala ODBC,100
forecast_user,forecast_user,forecast_rates_c4_model,TABLE,werks,string,Impala ODBC,100
forecast_user,forecast_user,forecast_rates_models_comparison,TABLE,average_seasonal_rate_c4,float,Impala ODBC,100
forecast_user,forecast_user,forecast_rates_models_comparison,TABLE,average_seasonal_rate_new,float,Impala ODBC,100
forecast_user,forecast_user,forecast_rates_models_comparison,TABLE,date_sale,timestamp,Impala ODBC,100
forecast_user,forecast_user,forecast_rates_models_comparison,TABLE,family_id,string,Impala ODBC,100
forecast_user,forecast_user,forecast_rates_models_comparison,TABLE,ts_insert_dlk,timestamp,Impala ODBC,100
forecast_user,forecast_user,forecast_rates_models_comparison,TABLE,ts_update_dlk,timestamp,Impala ODBC,100
forecast_user,forecast_user,forecast_rates_models_comparison,TABLE,user_insert_dlk,string,Impala ODBC,100
forecast_user,forecast_user,forecast_rates_models_comparison,TABLE,user_update_dlk,string,Impala ODBC,100
forecast_user,forecast_user,forecast_rates_models_comparison,TABLE,werks,string,Impala ODBC,100
forecast_user,forecast_user,forecast_sales_forecast,TABLE,arbitrary_rate,double,Impala ODBC,100
forecast_user,forecast_user,forecast_sales_forecast,TABLE,daily_forecast_error,double,Impala ODBC,100
forecast_user,forecast_user,forecast_sales_forecast,TABLE,data_source_regular,string,Impala ODBC,100
forecast_user,forecast_user,forecast_sales_forecast,TABLE,date_sale,timestamp,Impala ODBC,100
forecast_user,forecast_user,forecast_sales_forecast,TABLE,id_mechanics,string,Impala ODBC,100
forecast_user,forecast_user,forecast_sales_forecast,TABLE,id_promo,string,Impala ODBC,100
forecast_user,forecast_user,forecast_sales_forecast,TABLE,matnr,string,Impala ODBC,100
forecast_user,forecast_user,forecast_sales_forecast,TABLE,model_type,smallint,Impala ODBC,100
forecast_user,forecast_user,forecast_sales_forecast,TABLE,month,smallint,Impala ODBC,100
forecast_user,forecast_user,forecast_sales_forecast,TABLE,promo_sales_forecast,double,Impala ODBC,100
forecast_user,forecast_user,forecast_sales_forecast,TABLE,promotional_daily_index,double,Impala ODBC,100
forecast_user,forecast_user,forecast_sales_forecast,TABLE,promotional_daily_index_imposed,double,Impala ODBC,100
forecast_user,forecast_user,forecast_sales_forecast,TABLE,regular_sales_forecast,double,Impala ODBC,100
forecast_user,forecast_user,forecast_sales_forecast,TABLE,regular_sales_forecast_bef_deriv,double,Impala ODBC,100
forecast_user,forecast_user,forecast_sales_forecast,TABLE,total_final_forecast,double,Impala ODBC,100
forecast_user,forecast_user,forecast_sales_forecast,TABLE,ts_insert_dlk,timestamp,Impala ODBC,100
forecast_user,forecast_user,forecast_sales_forecast,TABLE,ts_update_dlk,timestamp,Impala ODBC,100
forecast_user,forecast_user,forecast_sales_forecast,TABLE,user_insert_dlk,string,Impala ODBC,100
forecast_user,forecast_user,forecast_sales_forecast,TABLE,user_update_dlk,string,Impala ODBC,100
forecast_user,forecast_user,forecast_sales_forecast,TABLE,weekly_forecast_error,double,Impala ODBC,100
forecast_user,forecast_user,forecast_sales_forecast,TABLE,werks,string,Impala ODBC,100
forecast_user,forecast_user,forecast_sales_forecast,TABLE,year,smallint,Impala ODBC,100
forecast_user,forecast_user,forecast_sales_forecast_c4_model,TABLE,daily_promo_forecast,double,Impala ODBC,100
forecast_user,forecast_user,forecast_sales_forecast_c4_model,TABLE,daily_sale_forecast,double,Impala ODBC,100
forecast_user,forecast_user,forecast_sales_forecast_c4_model,TABLE,date_sale,timestamp,Impala ODBC,100
forecast_user,forecast_user,forecast_sales_forecast_c4_model,TABLE,matnr,string,Impala ODBC,100
forecast_user,forecast_user,forecast_sales_forecast_c4_model,TABLE,model_type,smallint,Impala ODBC,100
forecast_user,forecast_user,forecast_sales_forecast_c4_model,TABLE,ts_insert_dlk,timestamp,Impala ODBC,100
forecast_user,forecast_user,forecast_sales_forecast_c4_model,TABLE,ts_update_dlk,timestamp,Impala ODBC,100
forecast_user,forecast_user,forecast_sales_forecast_c4_model,TABLE,user_insert_dlk,string,Impala ODBC,100
forecast_user,forecast_user,forecast_sales_forecast_c4_model,TABLE,user_update_dlk,string,Impala ODBC,100
forecast_user,forecast_user,forecast_sales_forecast_c4_model,TABLE,weekly_sale_forecast,double,Impala ODBC,100
forecast_user,forecast_user,forecast_sales_forecast_c4_model,TABLE,werks,string,Impala ODBC,100
forecast_user,forecast_user,forecast_sales_forecast_c4model,TABLE,#,Partition,Impala ODBC,100
forecast_user,forecast_user,forecast_sales_forecast_c4model,TABLE,arbitrary_rate,double,Impala ODBC,100
forecast_user,forecast_user,forecast_sales_forecast_c4model,TABLE,average_sale_rate,double,Impala ODBC,100
forecast_user,forecast_user,forecast_sales_forecast_c4model,TABLE,daily_rate,double,Impala ODBC,100
forecast_user,forecast_user,forecast_sales_forecast_c4model,TABLE,daily_sale_forecast,double,Impala ODBC,100
forecast_user,forecast_user,forecast_sales_forecast_c4model,TABLE,date_sale,timestamp,Impala ODBC,100
forecast_user,forecast_user,forecast_sales_forecast_c4model,TABLE,day,int,Impala ODBC,100
forecast_user,forecast_user,forecast_sales_forecast_c4model,TABLE,matnr,string,Impala ODBC,100
forecast_user,forecast_user,forecast_sales_forecast_c4model,TABLE,model_type,smallint,Impala ODBC,100
forecast_user,forecast_user,forecast_sales_forecast_c4model,TABLE,month,int,Impala ODBC,100
forecast_user,forecast_user,forecast_sales_forecast_c4model,TABLE,seasonal_rate,double,Impala ODBC,100
forecast_user,forecast_user,forecast_sales_forecast_c4model,TABLE,ts_insert_dlk,timestamp,Impala ODBC,100
forecast_user,forecast_user,forecast_sales_forecast_c4model,TABLE,ts_update_dlk,timestamp,Impala ODBC,100
forecast_user,forecast_user,forecast_sales_forecast_c4model,TABLE,user_insert_dlk,string,Impala ODBC,100
forecast_user,forecast_user,forecast_sales_forecast_c4model,TABLE,user_update_dlk,string,Impala ODBC,100
forecast_user,forecast_user,forecast_sales_forecast_c4model,TABLE,weekly_sale_forecast,double,Impala ODBC,100
forecast_user,forecast_user,forecast_sales_forecast_c4model,TABLE,werks,string,Impala ODBC,100
forecast_user,forecast_user,forecast_sales_forecast_c4model,TABLE,year,int,Impala ODBC,100
forecast_user,forecast_user,forecast_sales_forecast_c4model_h,TABLE,#,Partition,Impala ODBC,100
forecast_user,forecast_user,forecast_sales_forecast_c4model_h,TABLE,arbitrary_rate,double,Impala ODBC,100
forecast_user,forecast_user,forecast_sales_forecast_c4model_h,TABLE,average_sale_rate,double,Impala ODBC,100
forecast_user,forecast_user,forecast_sales_forecast_c4model_h,TABLE,daily_rate,double,Impala ODBC,100
forecast_user,forecast_user,forecast_sales_forecast_c4model_h,TABLE,daily_sale_forecast,double,Impala ODBC,100
forecast_user,forecast_user,forecast_sales_forecast_c4model_h,TABLE,date_sale,timestamp,Impala ODBC,100
forecast_user,forecast_user,forecast_sales_forecast_c4model_h,TABLE,day,int,Impala ODBC,100
forecast_user,forecast_user,forecast_sales_forecast_c4model_h,TABLE,matnr,string,Impala ODBC,100
forecast_user,forecast_user,forecast_sales_forecast_c4model_h,TABLE,model_type,smallint,Impala ODBC,100
forecast_user,forecast_user,forecast_sales_forecast_c4model_h,TABLE,month,int,Impala ODBC,100
forecast_user,forecast_user,forecast_sales_forecast_c4model_h,TABLE,seasonal_rate,double,Impala ODBC,100
forecast_user,forecast_user,forecast_sales_forecast_c4model_h,TABLE,state_id,string,Impala ODBC,100
forecast_user,forecast_user,forecast_sales_forecast_c4model_h,TABLE,ts_insert_dlk,timestamp,Impala ODBC,100
forecast_user,forecast_user,forecast_sales_forecast_c4model_h,TABLE,ts_update_dlk,timestamp,Impala ODBC,100
forecast_user,forecast_user,forecast_sales_forecast_c4model_h,TABLE,user_insert_dlk,string,Impala ODBC,100
forecast_user,forecast_user,forecast_sales_forecast_c4model_h,TABLE,user_update_dlk,string,Impala ODBC,100
forecast_user,forecast_user,forecast_sales_forecast_c4model_h,TABLE,weekly_sale_forecast,double,Impala ODBC,100
forecast_user,forecast_user,forecast_sales_forecast_c4model_h,TABLE,werks,string,Impala ODBC,100
forecast_user,forecast_user,forecast_sales_forecast_c4model_h,TABLE,year,int,Impala ODBC,100
forecast_user,forecast_user,forecast_sales_forecast_final,TABLE,#,Partition,Impala ODBC,100
forecast_user,forecast_user,forecast_sales_forecast_final,TABLE,arbitrary_rate,double,Impala ODBC,100
forecast_user,forecast_user,forecast_sales_forecast_final,TABLE,data_source_regular,string,Impala ODBC,100
forecast_user,forecast_user,forecast_sales_forecast_final,TABLE,date_sale,timestamp,Impala ODBC,100
forecast_user,forecast_user,forecast_sales_forecast_final,TABLE,day,int,Impala ODBC,100
forecast_user,forecast_user,forecast_sales_forecast_final,TABLE,id_mechanics,string,Impala ODBC,100
forecast_user,forecast_user,forecast_sales_forecast_final,TABLE,id_promo,string,Impala ODBC,100
forecast_user,forecast_user,forecast_sales_forecast_final,TABLE,matnr,string,Impala ODBC,100
forecast_user,forecast_user,forecast_sales_forecast_final,TABLE,model_type,smallint,Impala ODBC,100
forecast_user,forecast_user,forecast_sales_forecast_final,TABLE,month,int,Impala ODBC,100
forecast_user,forecast_user,forecast_sales_forecast_final,TABLE,promo_sales_forecast,double,Impala ODBC,100
forecast_user,forecast_user,forecast_sales_forecast_final,TABLE,promotional_daily_index,double,Impala ODBC,100
forecast_user,forecast_user,forecast_sales_forecast_final,TABLE,promotional_daily_index_imposed,double,Impala ODBC,100
forecast_user,forecast_user,forecast_sales_forecast_final,TABLE,regular_sales_forecast,double,Impala ODBC,100
forecast_user,forecast_user,forecast_sales_forecast_final,TABLE,regular_sales_forecast_bef_deriv,double,Impala ODBC,100
forecast_user,forecast_user,forecast_sales_forecast_final,TABLE,total_final_forecast,double,Impala ODBC,100
forecast_user,forecast_user,forecast_sales_forecast_final,TABLE,ts_insert_dlk,timestamp,Impala ODBC,100
forecast_user,forecast_user,forecast_sales_forecast_final,TABLE,ts_update_dlk,timestamp,Impala ODBC,100
forecast_user,forecast_user,forecast_sales_forecast_final,TABLE,user_insert_dlk,string,Impala ODBC,100
forecast_user,forecast_user,forecast_sales_forecast_final,TABLE,user_update_dlk,string,Impala ODBC,100
forecast_user,forecast_user,forecast_sales_forecast_final,TABLE,werks,string,Impala ODBC,100
forecast_user,forecast_user,forecast_sales_forecast_final,TABLE,year,int,Impala ODBC,100
forecast_user,forecast_user,forecast_sales_forecast_h,TABLE,#,Partition,Impala ODBC,100
forecast_user,forecast_user,forecast_sales_forecast_h,TABLE,arbitrary_rate,double,Impala ODBC,100
forecast_user,forecast_user,forecast_sales_forecast_h,TABLE,data_source_regular,string,Impala ODBC,100
forecast_user,forecast_user,forecast_sales_forecast_h,TABLE,date_sale,timestamp,Impala ODBC,100
forecast_user,forecast_user,forecast_sales_forecast_h,TABLE,day,int,Impala ODBC,100
forecast_user,forecast_user,forecast_sales_forecast_h,TABLE,id_mechanics,string,Impala ODBC,100
forecast_user,forecast_user,forecast_sales_forecast_h,TABLE,id_promo,string,Impala ODBC,100
forecast_user,forecast_user,forecast_sales_forecast_h,TABLE,matnr,string,Impala ODBC,100
forecast_user,forecast_user,forecast_sales_forecast_h,TABLE,model_type,smallint,Impala ODBC,100
forecast_user,forecast_user,forecast_sales_forecast_h,TABLE,month,int,Impala ODBC,100
forecast_user,forecast_user,forecast_sales_forecast_h,TABLE,promo_sales_forecast,double,Impala ODBC,100
forecast_user,forecast_user,forecast_sales_forecast_h,TABLE,promotional_daily_index,double,Impala ODBC,100
forecast_user,forecast_user,forecast_sales_forecast_h,TABLE,promotional_daily_index_imposed,double,Impala ODBC,100
forecast_user,forecast_user,forecast_sales_forecast_h,TABLE,regular_sales_forecast,double,Impala ODBC,100
forecast_user,forecast_user,forecast_sales_forecast_h,TABLE,regular_sales_forecast_bef_deriv,double,Impala ODBC,100
forecast_user,forecast_user,forecast_sales_forecast_h,TABLE,total_final_forecast,double,Impala ODBC,100
forecast_user,forecast_user,forecast_sales_forecast_h,TABLE,ts_insert_dlk,timestamp,Impala ODBC,100
forecast_user,forecast_user,forecast_sales_forecast_h,TABLE,ts_update_dlk,timestamp,Impala ODBC,100
forecast_user,forecast_user,forecast_sales_forecast_h,TABLE,user_insert_dlk,string,Impala ODBC,100
forecast_user,forecast_user,forecast_sales_forecast_h,TABLE,user_update_dlk,string,Impala ODBC,100
forecast_user,forecast_user,forecast_sales_forecast_h,TABLE,werks,string,Impala ODBC,100
forecast_user,forecast_user,forecast_sales_forecast_h,TABLE,year,int,Impala ODBC,100
forecast_user,forecast_user,forecast_seasonal_excluded_families,TABLE,family_excluded,string,Impala ODBC,100
forecast_user,forecast_user,forecast_seasonal_excluded_families,TABLE,family_excluded_vtext,string,Impala ODBC,100
forecast_user,forecast_user,forecast_seasonal_excluded_families,TABLE,id_profile,string,Impala ODBC,100
forecast_user,forecast_user,forecast_seasonal_excluded_families,TABLE,subfamily_excluded,string,Impala ODBC,100
forecast_user,forecast_user,forecast_seasonal_excluded_families,TABLE,subfamily_excluded_vtext,string,Impala ODBC,100
forecast_user,forecast_user,forecast_seasonal_excluded_families,TABLE,ts_insert_dlk,timestamp,Impala ODBC,100
forecast_user,forecast_user,forecast_seasonal_excluded_families,TABLE,ts_update_dlk,timestamp,Impala ODBC,100
forecast_user,forecast_user,forecast_seasonal_excluded_families,TABLE,user_insert_dlk,string,Impala ODBC,100
forecast_user,forecast_user,forecast_seasonal_excluded_families,TABLE,user_update_dlk,string,Impala ODBC,100
forecast_user,forecast_user,forecast_seasonal_excluded_families,TABLE,year_calculation,int,Impala ODBC,100
forecast_user,forecast_user,forecast_sku_error_attempts,TABLE,#,Partition,Impala ODBC,100
forecast_user,forecast_user,forecast_sku_error_attempts,TABLE,date_sale,timestamp,Impala ODBC,100
forecast_user,forecast_user,forecast_sku_error_attempts,TABLE,day,int,Impala ODBC,100
forecast_user,forecast_user,forecast_sku_error_attempts,TABLE,id,string,Impala ODBC,100
forecast_user,forecast_user,forecast_sku_error_attempts,TABLE,month,int,Impala ODBC,100
forecast_user,forecast_user,forecast_sku_error_attempts,TABLE,ts_insert_dlk,timestamp,Impala ODBC,100
forecast_user,forecast_user,forecast_sku_error_attempts,TABLE,ts_update_dlk,timestamp,Impala ODBC,100
forecast_user,forecast_user,forecast_sku_error_attempts,TABLE,type_error,string,Impala ODBC,100
forecast_user,forecast_user,forecast_sku_error_attempts,TABLE,user_insert_dlk,string,Impala ODBC,100
forecast_user,forecast_user,forecast_sku_error_attempts,TABLE,user_update_dlk,string,Impala ODBC,100
forecast_user,forecast_user,forecast_sku_error_attempts,TABLE,year,int,Impala ODBC,100
forecast_user,forecast_user,forecast_sku_imposed_ip,TABLE,date_sale,timestamp,Impala ODBC,100
forecast_user,forecast_user,forecast_sku_imposed_ip,TABLE,id_mechanics,string,Impala ODBC,100
forecast_user,forecast_user,forecast_sku_imposed_ip,TABLE,id_promo,string,Impala ODBC,100
forecast_user,forecast_user,forecast_sku_imposed_ip,TABLE,matnr,string,Impala ODBC,100
forecast_user,forecast_user,forecast_sku_imposed_ip,TABLE,promotional_daily_index_imposed,double,Impala ODBC,100
forecast_user,forecast_user,forecast_sku_imposed_ip,TABLE,ts_insert_dlk,timestamp,Impala ODBC,100
forecast_user,forecast_user,forecast_sku_imposed_ip,TABLE,ts_update_dlk,timestamp,Impala ODBC,100
forecast_user,forecast_user,forecast_sku_imposed_ip,TABLE,user_insert_dlk,string,Impala ODBC,100
forecast_user,forecast_user,forecast_sku_imposed_ip,TABLE,user_update_dlk,string,Impala ODBC,100
forecast_user,forecast_user,forecast_sku_imposed_ip,TABLE,week_partition,int,Impala ODBC,100
forecast_user,forecast_user,forecast_sku_imposed_ip,TABLE,werks,string,Impala ODBC,100
forecast_user,forecast_user,forecast_sku_weekly_sales,TABLE,#,Partition,Impala ODBC,100
forecast_user,forecast_user,forecast_sku_weekly_sales,TABLE,family,string,Impala ODBC,100
forecast_user,forecast_user,forecast_sku_weekly_sales,TABLE,family_group,string,Impala ODBC,100
forecast_user,forecast_user,forecast_sku_weekly_sales,TABLE,matnr,string,Impala ODBC,100
forecast_user,forecast_user,forecast_sku_weekly_sales,TABLE,seasonal_mark,int,Impala ODBC,100
forecast_user,forecast_user,forecast_sku_weekly_sales,TABLE,section,string,Impala ODBC,100
forecast_user,forecast_user,forecast_sku_weekly_sales,TABLE,sector,string,Impala ODBC,100
forecast_user,forecast_user,forecast_sku_weekly_sales,TABLE,subfamily,string,Impala ODBC,100
forecast_user,forecast_user,forecast_sku_weekly_sales,TABLE,total_articles_imp,double,Impala ODBC,100
forecast_user,forecast_user,forecast_sku_weekly_sales,TABLE,ts_insert_dlk,timestamp,Impala ODBC,100
forecast_user,forecast_user,forecast_sku_weekly_sales,TABLE,ts_update_dlk,timestamp,Impala ODBC,100
forecast_user,forecast_user,forecast_sku_weekly_sales,TABLE,user_insert_dlk,string,Impala ODBC,100
forecast_user,forecast_user,forecast_sku_weekly_sales,TABLE,user_update_dlk,string,Impala ODBC,100
forecast_user,forecast_user,forecast_sku_weekly_sales,TABLE,vtweg,string,Impala ODBC,100
forecast_user,forecast_user,forecast_sku_weekly_sales,TABLE,week,int,Impala ODBC,100
forecast_user,forecast_user,forecast_sku_weekly_sales,TABLE,werks,string,Impala ODBC,100
forecast_user,forecast_user,forecast_sku_weekly_sales,TABLE,werks_apro,string,Impala ODBC,100
forecast_user,forecast_user,forecast_sku_weekly_sales,TABLE,year,int,Impala ODBC,100
forecast_user,forecast_user,forecast_store_budget,TABLE,average_daily_rate,double,Impala ODBC,100
forecast_user,forecast_user,forecast_store_budget,TABLE,budget_online_section,double,Impala ODBC,100
forecast_user,forecast_user,forecast_store_budget,TABLE,budget_section,double,Impala ODBC,100
forecast_user,forecast_user,forecast_store_budget,TABLE,budget_total_section,double,Impala ODBC,100
forecast_user,forecast_user,forecast_store_budget,TABLE,day_store_budget,timestamp,Impala ODBC,100
forecast_user,forecast_user,forecast_store_budget,TABLE,section,string,Impala ODBC,100
forecast_user,forecast_user,forecast_store_budget,TABLE,total_forecast_section,double,Impala ODBC,100
forecast_user,forecast_user,forecast_store_budget,TABLE,ts_insert_dlk,timestamp,Impala ODBC,100
forecast_user,forecast_user,forecast_store_budget,TABLE,ts_update_dlk,timestamp,Impala ODBC,100
forecast_user,forecast_user,forecast_store_budget,TABLE,user_insert_dlk,string,Impala ODBC,100
forecast_user,forecast_user,forecast_store_budget,TABLE,user_update_dlk,string,Impala ODBC,100
forecast_user,forecast_user,forecast_store_budget,TABLE,weighing_weekly_budget_group_section,double,Impala ODBC,100
forecast_user,forecast_user,forecast_store_budget,TABLE,weighing_weekly_budget_section,double,Impala ODBC,100
forecast_user,forecast_user,forecast_store_budget,TABLE,weighing_weekly_forecast_section,double,Impala ODBC,100
forecast_user,forecast_user,forecast_store_budget,TABLE,werks,string,Impala ODBC,100
forecast_user,forecast_user,forecast_store_seasonality,TABLE,average_difference,double,Impala ODBC,100
forecast_user,forecast_user,forecast_store_seasonality,TABLE,store_seasonality,string,Impala ODBC,100
forecast_user,forecast_user,forecast_store_seasonality,TABLE,total_articles_imp1,double,Impala ODBC,100
forecast_user,forecast_user,forecast_store_seasonality,TABLE,total_articles_imp10,double,Impala ODBC,100
forecast_user,forecast_user,forecast_store_seasonality,TABLE,total_articles_imp11,double,Impala ODBC,100
forecast_user,forecast_user,forecast_store_seasonality,TABLE,total_articles_imp12,double,Impala ODBC,100
