Database Type,Server Name,Database Name,Schema Name,Object Name,Object Type,Comment,Connection Logic Name,CONNECTION_ID
SQLS,SPODSSQ005\SQL01,ODS_WH,dbo,sp_upgraddiagrams,SQL_STORED_PROCEDURE,microsoft_database_tools_support: 1;,ODS_SQL_SSIS,108
SQLS,SPODSSQ005\SQL01,ODS_WH,PIMRD,processProvisionalItemMarks,SQL_STORED_PROCEDURE,,ODS_SQL_SSIS,108
SQLS,SPODSSQ005\SQL01,ODS_WH,PIMRD,purgeProvisionalItemMarks,SQL_STORED_PROCEDURE,,ODS_SQL_SSIS,108
SQLS,SPODSSQ005\SQL01,ODS_WH,PIMRD,getCcms,SQL_STORED_PROCEDURE,,ODS_SQL_SSIS,108
SQLS,SPODSSQ005\SQL01,ODS_WH,PIMRD,getIgm,SQL_STORED_PROCEDURE,,ODS_SQL_SSIS,108
SQLS,SPODSSQ005\SQL01,ODS_WH,PIMRD,getIm,SQL_STORED_PROCEDURE,,ODS_SQL_SSIS,108
SQLS,SPODSSQ005\SQL01,ODS_WH,PIMRD,getQpig,SQL_STORED_PROCEDURE,,ODS_SQL_SSIS,108
SQLS,SPODSSQ005\SQL01,ODS_WH,PIMRD,destructureCcms,SQL_TABLE_VALUED_FUNCTION,,ODS_SQL_SSIS,108
SQLS,SPODSSQ005\SQL01,ODS_WH,PIMRD,destructureIgm,SQL_TABLE_VALUED_FUNCTION,,ODS_SQL_SSIS,108
SQLS,SPODSSQ005\SQL01,ODS_WH,PIMRD,destructureIm,SQL_TABLE_VALUED_FUNCTION,,ODS_SQL_SSIS,108
SQLS,SPODSSQ005\SQL01,ODS_WH,PIMRD,destructureQpig,SQL_TABLE_VALUED_FUNCTION,,ODS_SQL_SSIS,108
SQLS,SPODSSQ005\SQL01,ODS_WH,PIMRD,destructureSac,SQL_TABLE_VALUED_FUNCTION,,ODS_SQL_SSIS,108
SQLS,SPODSSQ005\SQL01,ODS_WH,PIMRD,insertProvisionalItemMarks,SQL_STORED_PROCEDURE,,ODS_SQL_SSIS,108
SQLS,SPODSSQ005\SQL01,ODS_WH,Report,updateItemMarks,SQL_STORED_PROCEDURE,,ODS_SQL_SSIS,108
SQLS,SPODSSQ005\SQL01,ODS_WH,Report,updateItemMarksDelete,SQL_STORED_PROCEDURE,,ODS_SQL_SSIS,108
SQLS,SPODSSQ005\SQL01,ODS_WH,Report,updateItemMarksInsert,SQL_STORED_PROCEDURE,,ODS_SQL_SSIS,108
SQLS,SPODSSQ005\SQL01,ODS_WH,Report,updateReportViews,SQL_STORED_PROCEDURE,,ODS_SQL_SSIS,108
SQLS,SPODSSQ005\SQL01,ODS_WH,Session,Sac,VIEW,"MS_DiagramPane1: [0E232FF0-B466-11cf-A24F-00AA00A3EFFF, 1.00]
Begin DesignProperties = 
   Begin PaneConfigurations = 
      Begin PaneConfiguration = 0
         NumPanes = 4
         Configuration = ""(H (1[40] 4[20] 2[20] 3) )""
      End
      Begin PaneConfiguration = 1
         NumPanes = 3
         Configuration = ""(H (1 [50] 4 [25] 3))""
      End
      Begin PaneConfiguration = 2
         NumPanes = 3
         Configuration = ""(H (1 [50] 2 [25] 3))""
      End
      Begin PaneConfiguration = 3
         NumPanes = 3
         Configuration = ""(H (4 [30] 2 [40] 3))""
      End
      Begin PaneConfiguration = 4
         NumPanes = 2
         Configuration = ""(H (1 [56] 3))""
      End
      Begin PaneConfiguration = 5
         NumPanes = 2
         Configuration = ""(H (2 [66] 3))""
      End
      Begin PaneConfiguration = 6
         NumPanes = 2
         Configuration = ""(H (4 [50] 3))""
      End
      Begin PaneConfiguration = 7
         NumPanes = 1
         Configuration = ""(V (3))""
      End
      Begin PaneConfiguration = 8
         NumPanes = 3
         Configuration = ""(H (1[56] 4[18] 2) )""
      End
      Begin PaneConfiguration = 9
         NumPanes = 2
         Configuration = ""(H (1 [75] 4))""
      End
      Begin PaneConfiguration = 10
         NumPanes = 2
         Configuration = ""(H (1[66] 2) )""
      End
      Begin PaneConfiguration = 11
         NumPanes = 2
         Configuration = ""(H (4 [60] 2))""
      End
      Begin PaneConfiguration = 12
         NumPanes = 1
         Configuration = ""(H (1) )""
      End
      Begin PaneConfiguration = 13
         NumPanes = 1
         Configuration = ""(V (4))""
      End
      Begin PaneConfiguration = 14
         NumPanes = 1
         Configuration = ""(V (2))""
      End
      ActivePaneConfig = 0
   End
   Begin DiagramPane = 
      Begin Origin = 
         Top = 0
         Left = 0
      End
      Begin Tables = 
         Begin Table = ""SessionAssessmentComponents (Session)""
            Begin Extent = 
               Top = 6
               Left = 38
               Bottom = 245
               Right = 303
            End
            DisplayFlags = 280
            TopColumn = 0
         End
         Begin Table = ""AssessmentComponents (QuestionPapers)""
            Begin Extent = 
               Top = 6
               Left = 341
               Bottom = 251
               Right = 577
            End
            DisplayFlags = 280
            TopColumn = 1
         End
      End
   End
   Begin SQLPane = 
   End
   Begin DataPane = 
      Begin ParameterDefaults = """"
      End
   End
   Begin CriteriaPane = 
      Begin ColumnWidths = 11
         Column = 1440
         Alias = 900
         Table = 1170
         Output = 720
         Append = 1400
         NewValue = 1170
         SortType = 1350
         SortOrder = 1410
         GroupBy = 1350
         Filter = 1350
         Or = 1350
         Or = 1350
         Or = 1350
      End
   End
End
; MS_DiagramPaneCount: 1;",ODS_SQL_SSIS,108
